"PM25","lon","lat"
7.27073087096774,-81.85508,26.94889
5.787179,-80.52268,26.95587
5.81009951612903,-81.2476,26.96373
7.56004396774194,-81.97263,26.96645
5.64333683870968,-80.63993,26.97495
6.01109929032258,-81.36504,26.98199
8.13357396774193,-82.09022,26.98387
5.64124987096774,-80.75724,26.99391
6.22748451612903,-81.48252,27.00011
8.61876038709677,-82.20786,27.00115
5.68620425806452,-80.1493,27.00221
5.95808519354839,-80.8746,27.01273
6.54251851612903,-81.60006,27.0181
8.05691961290323,-82.32556,27.0183
6.22459603225806,-80.26653,27.02173
5.92623193548387,-80.99203,27.03142
6.68635112903226,-81.71764,27.03595
6.13716216129032,-80.38382,27.04112
6.15027825806452,-81.1095,27.04997
6.93914561290323,-81.83529,27.05367
6.12989193548387,-80.50116,27.06037
6.00882148387097,-81.22702,27.06839
6.87583293548387,-81.95298,27.07125
5.70177732258065,-80.61856,27.07949
6.48545632258064,-81.3446,27.08668
7.17126551612903,-82.07072,27.0887
5.5850995483871,-80.73602,27.09848
6.31724780645161,-81.46223,27.10483
7.90997525806452,-82.18851,27.10601
6.42073219354839,-80.85353,27.11733
6.33046919354839,-81.57992,27.12285
7.30542603225806,-82.30636,27.12319
7.29728774193548,-80.24466,27.12621
6.26860261290323,-80.97109,27.13605
8.05856838709677,-82.42425,27.14024
6.56538935483871,-81.69765,27.14073
7.36027032258065,-80.3621,27.14562
6.3631575483871,-81.08871,27.15464
7.18336870967742,-81.81544,27.15848
6.14103380645161,-80.47959,27.16491
6.46946864516129,-81.20638,27.17309
7.03027138709677,-81.93328,27.17609
5.70102848387097,-80.59714,27.18406
6.48295941935484,-81.32411,27.1914
6.83553506451613,-82.05117,27.19357
6.06568906451613,-80.71474,27.20308
6.73499819354839,-81.44189,27.20958
6.91729064516129,-82.16911,27.21091
6.63166119354839,-80.8324,27.22197
6.44789383870968,-81.55972,27.22763
7.0122335483871,-82.28711,27.22812
6.29181416129032,-80.22274,27.23071
6.48070719354839,-80.9501,27.24072
8.12579096774193,-82.40515,27.24519
6.61681929032258,-81.6776,27.24554
8.90532741935484,-80.34032,27.25017
6.66134606451613,-81.06787,27.25933
8.36310290322581,-82.52324,27.26213
6.99399093548387,-81.79555,27.26332
7.12980893548387,-80.45795,27.26948
6.55597361290323,-81.18569,27.27781
6.99678812903226,-81.91354,27.28096
5.62967148387097,-80.57565,27.28867
6.69912803225806,-81.30357,27.29616
7.05589348387097,-82.03157,27.29847
5.82335622580645,-80.6934,27.30772
6.99020803225806,-81.42149,27.31437
6.97371774193548,-82.14967,27.31584
5.87577006451613,-80.8112,27.32663
6.61514267741935,-81.53947,27.33245
7.27805258064516,-82.26781,27.33307
6.19438264516129,-80.92907,27.34541
8.13382161290323,-82.386,27.35017
6.41923777419355,-81.65751,27.35039
6.86577512903226,-80.31849,27.35474
6.78655822580645,-81.04698,27.36406
8.76470774193548,-82.50424,27.36714
6.64864451612903,-81.7756,27.36819
