"PM25","lon","lat"
2.47836009677419,-116.51546,32.98703
3.26083516129032,-115.85936,32.99459
2.41567719354839,-114.54695,32.99779
2.81578703225806,-115.20317,32.99818
5.38375258064516,-117.04585,32.99918
2.25321180645161,-116.3897,33.00996
4.01948677419355,-115.7334,33.01675
2.474892,-115.07701,33.01958
3.88400677419355,-116.92023,33.02272
2.46198661290323,-116.26386,33.03274
5.18360548387097,-115.60736,33.03878
2.56143658064516,-114.95078,33.04084
3.15997351612903,-116.79454,33.04612
2.83056535483871,-116.13795,33.05537
4.85805709677419,-115.48125,33.06065
2.36614958064516,-114.82449,33.06195
2.54803796774194,-116.66876,33.06938
3.10652790322581,-116.01197,33.07787
6.67282387096774,-117.19975,33.08078
3.30089129032258,-115.35506,33.08238
2.35848193548387,-116.54292,33.09249
3.62510193548387,-115.88592,33.10022
2.41687983870968,-115.22881,33.10396
5.36801483870968,-117.07405,33.10451
2.29851696774194,-116.41699,33.11545
4.25727709677419,-115.75978,33.12242
2.26186035483871,-115.10249,33.1254
3.42509429032258,-116.94827,33.12809
2.47796951612903,-116.29099,33.13827
4.28217129032258,-115.63358,33.14447
2.25191932258065,-114.97609,33.14669
2.67470929032258,-116.8224,33.15152
2.68947232258065,-116.16492,33.16094
4.21079096774193,-115.5073,33.16638
2.37662193548387,-114.84962,33.16783
2.32614729032258,-116.69646,33.17482
2.78990570967742,-116.03876,33.18347
5.99860064516129,-117.2282,33.18608
2.68211235483871,-115.38095,33.18814
2.51392774193548,-114.72308,33.18883
2.20187477419355,-116.57045,33.19796
3.72266709677419,-115.91254,33.20585
2.25233916129032,-115.25452,33.20976
4.37659806451613,-117.10233,33.20985
2.2017435483871,-116.44436,33.22096
3.55108967741935,-115.78624,33.22809
2.15860719354839,-115.12803,33.23123
3.27318925806452,-116.97637,33.23346
2.42454748387097,-116.31819,33.24382
3.12405225806452,-115.65987,33.25018
2.13086651612903,-115.00146,33.25255
2.52784209677419,-116.85035,33.25694
2.45530638709677,-116.19195,33.26653
5.23607193548387,-117.38267,33.26745
3.05330516129032,-115.53342,33.27212
2.20296261290323,-114.87483,33.27373
2.31135038709677,-116.72424,33.28026
2.80050116129032,-116.06564,33.28909
5.62003225806452,-117.25671,33.2914
2.30822009677419,-115.40691,33.29392
2.78165258064516,-114.74812,33.29476
2.10300464516129,-116.59806,33.30344
6.01518483870968,-115.93924,33.3115
4.31534096774194,-117.13068,33.3152
2.10094135483871,-115.28031,33.31557
2.04255416129032,-116.47181,33.32648
3.65260290322581,-115.81277,33.33377
2.06504916129032,-115.15365,33.33707
3.144472,-117.00456,33.33885
2.1689375483871,-116.34547,33.34937
2.74591935483871,-115.68623,33.3559
2.03210658064516,-115.02692,33.35843
2.35159325806452,-116.87837,33.36236
2.25827322580645,-116.21906,33.37212
3.95315387096774,-117.41144,33.37274
2.30143906451613,-115.55962,33.37788
2.09027529032258,-114.90011,33.37964
2.22170048387097,-116.7521,33.38572
2.81235948387097,-116.09258,33.39471
4.65844903225806,-117.28531,33.39672
2.13514477419355,-115.43293,33.39971
2.66640451612903,-114.77323,33.40071
2.0365584516129,-116.62576,33.40894
3.4541315483871,-115.96601,33.41717
4.36906,-117.15911,33.42056
2.00625932258064,-115.30617,33.42139
1.95762603225806,-116.49933,33.43201
2.52625741935484,-115.83938,33.43947
2.00954070967742,-115.17934,33.44293
3.18960193548387,-117.03283,33.44425
4.49240322580645,-117.56649,33.45387
1.96822903225806,-116.37283,33.45494
2.2719394516129,-115.71267,33.46163
2.01097874193548,-115.05243,33.46432
2.57217483870968,-116.90647,33.4678
2.12366338709677,-116.24625,33.47772
3.68846516129032,-117.44028,33.47803
2.11016016129032,-115.58588,33.48365
2.06212206451613,-114.92545,33.48557
2.26121777419355,-116.78004,33.4912
2.77548590322581,-116.11959,33.50035
4.07095064516129,-117.31399,33.50206
1.97755893548387,-115.45903,33.50551
2.27965351612903,-114.79841,33.50666
2.0416194516129,-116.65352,33.51445
2.81714548387097,-115.99287,33.52284
5.47480580645161,-117.18762,33.52593
1.98692332258065,-115.3321,33.52723
2.97293709677419,-114.67129,33.52761
5.15146096774194,-117.72187,33.53479
1.92383061290323,-116.52692,33.53756
2.26841306451613,-115.86606,33.54519
1.97976674193548,-115.20509,33.5488
3.75826129032258,-117.06117,33.54966
4.55211096774194,-117.59558,33.55914
1.98150790322581,-116.40025,33.56052
2.1294144516129,-115.73918,33.56738
2.00809580645161,-115.07802,33.57023
2.71121964516129,-116.93465,33.57324
3.58081251612903,-117.46921,33.58334
2.32661141935484,-116.27351,33.58334
2.06053580645161,-115.61223,33.58942
2.17994203225806,-114.95087,33.5915
2.27882016129032,-116.80804,33.59668
3.33686225806452,-116.14668,33.60601
4.2210964516129,-117.34275,33.6074
2.02338232258065,-115.4852,33.61132
2.30798270967742,-114.82365,33.61263
1.93056470967742,-116.68136,33.61997
2.34353387096774,-116.01979,33.62853
6.28180903225806,-117.21622,33.63131
2.01473448387097,-115.3581,33.63308
2.68714451612903,-114.69637,33.63362
5.60606387096774,-117.75121,33.64003
1.985565,-116.5546,33.64312
2.1782835483871,-115.89281,33.65091
3.10921709677419,-114.56901,33.65445
2.03172419354839,-115.23093,33.65469
4.44477741935484,-117.0896,33.65508
4.65907,-117.62475,33.66442
2.41780432258065,-116.42776,33.66611
2.04715083870968,-115.76576,33.67313
2.07237038709677,-115.10368,33.67614
3.03979987096774,-116.96291,33.6787
3.60161548387097,-117.49821,33.68866
3.95956612903226,-116.30085,33.68896
